# Study: LKA_Haptics | Participant: 5 | Condition: HapticsAdaptiveCW | Init: 20260128_104529 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed
1,4028;280,2289;5,2000;1,1128;-0,2064;0,1393;0,0000;0,0000;0,0000;0,0000;-0,2580;-3,2400;-2,1300;1;0,0000;0,0000;0;1;1;1;0
1,4167;280,2490;5,2000;1,1275;-0,2072;0,1685;0,0000;0,0000;0,0000;0,0000;-0,2590;-3,2200;-2,1000;1;0,0000;0,0000;0;1;1;1;0
1,4306;280,2690;5,2000;1,1919;-0,2080;0,1955;0,0000;0,0000;0,0000;0,0000;-0,2599;-3,2100;-2,0200;1;0,0000;0,0000;0;1;1;1;0
1,4445;280,2890;5,0000;1,3241;-0,2087;0,2195;0,0000;0,0000;0,0000;0,0000;-0,2609;-3,1900;-1,8700;1;0,0000;0,0000;0;1;1;1;0
1,4584;280,3083;5,0000;1,4143;-0,2094;0,2400;0,0000;0,0000;0,0000;0,0000;-0,2617;-3,1700;-1,7600;1;0,0000;0,0000;0;1;1;1;0
1,4723;280,3276;5,0000;1,4800;-0,2101;0,2568;0,0000;0,0000;0,0000;0,0000;-0,2626;-3,1500;-1,6700;1;0,0000;0,0000;0;1;1;1;0
1,4861;280,3469;5,0000;1,5101;-0,2108;0,2701;0,0000;0,0000;0,0000;0,0000;-0,2635;-3,1300;-1,6200;1;0,0000;0,0000;0;1;1;1;0
1,5000;280,3661;5,0000;1,5162;-0,2114;0,2802;0,0000;0,0000;0,0000;0,0000;-0,2643;-3,1100;-1,6000;1;0,0000;0,0000;0;1;1;1;0
1,5139;280,3854;5,0000;1,5367;-0,2121;0,2876;0,0000;0,0000;0,0000;0,0000;-0,2651;-3,0900;-1,5600;1;0,0000;0,0000;0;1;1;1;0
1,5278;280,4047;5,0000;1,5478;-0,2127;0,2927;0,0000;0,0000;0,0000;0,0000;-0,2659;-3,0700;-1,5200;1;0,0000;0,0000;0;1;1;1;0
1,5417;280,4240;5,0000;1,5484;-0,2134;0,2962;0,0000;0,0000;0,0000;0,0000;-0,2667;-3,0500;-1,5000;1;0,0000;0,0000;0;1;1;1;0
1,5556;280,4432;5,0000;1,5178;-0,2141;0,2987;0,0000;0,0000;0,0000;0,0000;-0,2676;-3,0300;-1,5100;1;0,0000;0,0000;0;1;1;1;0
